Price,date,vix
3083,2012-04-04,16.440000534057617
3084,2012-04-05,16.700000762939453
3085,2012-04-09,18.809999465942383
3086,2012-04-10,20.389999389648438
3087,2012-04-11,20.020000457763672
3088,2012-04-12,17.200000762939453
3089,2012-04-13,19.549999237060547
3090,2012-04-16,19.549999237060547
3091,2012-04-17,18.459999084472656
3092,2012-04-18,18.639999389648438
3093,2012-04-19,18.360000610351562
3094,2012-04-20,17.440000534057617
3095,2012-04-23,18.969999313354492
3096,2012-04-24,18.100000381469727
3097,2012-04-25,16.81999969482422
3098,2012-04-26,16.239999771118164
3099,2012-04-27,16.31999969482422
3100,2012-04-30,17.149999618530273
3101,2012-05-01,16.600000381469727
3102,2012-05-02,16.8799991607666
3103,2012-05-03,17.559999465942383
3104,2012-05-04,19.15999984741211
3105,2012-05-07,18.940000534057617
3106,2012-05-08,19.049999237060547
3107,2012-05-09,20.079999923706055
3108,2012-05-10,18.829999923706055
3109,2012-05-11,19.889999389648438
3110,2012-05-14,21.8700008392334
3111,2012-05-15,21.969999313354492
3112,2012-05-16,22.270000457763672
3113,2012-05-17,24.489999771118164
3114,2012-05-18,25.100000381469727
3115,2012-05-21,22.010000228881836
3116,2012-05-22,22.479999542236328
3117,2012-05-23,22.329999923706055
3118,2012-05-24,21.540000915527344
3119,2012-05-25,21.760000228881836
3120,2012-05-29,21.030000686645508
3121,2012-05-30,24.139999389648438
3122,2012-05-31,24.059999465942383
3123,2012-06-01,26.65999984741211
3124,2012-06-04,26.1200008392334
3125,2012-06-05,24.68000030517578
3126,2012-06-06,22.15999984741211
3127,2012-06-07,21.719999313354492
3128,2012-06-08,21.229999542236328
3129,2012-06-11,23.559999465942383
3130,2012-06-12,22.09000015258789
3131,2012-06-13,24.270000457763672
3132,2012-06-14,21.68000030517578
3133,2012-06-15,21.110000610351562
3134,2012-06-18,18.31999969482422
3135,2012-06-19,18.3799991607666
3136,2012-06-20,17.239999771118164
3137,2012-06-21,20.079999923706055
3138,2012-06-22,18.110000610351562
3139,2012-06-25,20.3799991607666
3140,2012-06-26,19.719999313354492
3141,2012-06-27,19.450000762939453
3142,2012-06-28,19.709999084472656
3143,2012-06-29,17.079999923706055
3144,2012-07-02,16.799999237060547
3145,2012-07-03,16.65999984741211
3146,2012-07-05,17.5
3147,2012-07-06,17.100000381469727
3148,2012-07-09,17.979999542236328
3149,2012-07-10,18.719999313354492
3150,2012-07-11,17.950000762939453
3151,2012-07-12,18.329999923706055
3152,2012-07-13,16.739999771118164
3153,2012-07-16,17.110000610351562
3154,2012-07-17,16.479999542236328
3155,2012-07-18,16.15999984741211
3156,2012-07-19,15.449999809265137
3157,2012-07-20,16.270000457763672
3158,2012-07-23,18.6200008392334
3159,2012-07-24,20.469999313354492
3160,2012-07-25,19.34000015258789
3161,2012-07-26,17.530000686645508
3162,2012-07-27,16.700000762939453
3163,2012-07-30,18.030000686645508
3164,2012-07-31,18.93000030517578
3165,2012-08-01,18.959999084472656
3166,2012-08-02,17.56999969482422
3167,2012-08-03,15.640000343322754
3168,2012-08-06,15.949999809265137
3169,2012-08-07,15.989999771118164
3170,2012-08-08,15.319999694824219
3171,2012-08-09,15.279999732971191
3172,2012-08-10,14.739999771118164
3173,2012-08-13,13.699999809265137
3174,2012-08-14,14.850000381469727
3175,2012-08-15,14.630000114440918
3176,2012-08-16,14.289999961853027
3177,2012-08-17,13.449999809265137
3178,2012-08-20,14.020000457763672
3179,2012-08-21,15.020000457763672
3180,2012-08-22,15.109999656677246
3181,2012-08-23,15.960000038146973
3182,2012-08-24,15.180000305175781
3183,2012-08-27,16.350000381469727
3184,2012-08-28,16.489999771118164
3185,2012-08-29,17.059999465942383
3186,2012-08-30,17.829999923706055
3187,2012-08-31,17.469999313354492
3188,2012-09-04,17.979999542236328
3189,2012-09-05,17.739999771118164
3190,2012-09-06,15.600000381469727
3191,2012-09-07,14.380000114440918
3192,2012-09-10,16.280000686645508
3193,2012-09-11,16.40999984741211
3194,2012-09-12,15.800000190734863
3195,2012-09-13,14.050000190734863
3196,2012-09-14,14.510000228881836
3197,2012-09-17,14.59000015258789
3198,2012-09-18,14.180000305175781
3199,2012-09-19,13.880000114440918
3200,2012-09-20,14.069999694824219
3201,2012-09-21,13.979999542236328
3202,2012-09-24,14.149999618530273
3203,2012-09-25,15.430000305175781
3204,2012-09-26,16.809999465942383
3205,2012-09-27,14.84000015258789
3206,2012-09-28,15.729999542236328
3207,2012-10-01,16.31999969482422
3208,2012-10-02,15.710000038146973
3209,2012-10-03,15.430000305175781
3210,2012-10-04,14.550000190734863
3211,2012-10-05,14.329999923706055
3212,2012-10-08,15.109999656677246
3213,2012-10-09,16.3700008392334
3214,2012-10-10,16.290000915527344
3215,2012-10-11,15.59000015258789
3216,2012-10-12,16.139999389648438
3217,2012-10-15,15.270000457763672
3218,2012-10-16,15.220000267028809
3219,2012-10-17,15.069999694824219
3220,2012-10-18,15.029999732971191
3221,2012-10-19,17.059999465942383
3222,2012-10-22,16.6200008392334
3223,2012-10-23,18.829999923706055
3224,2012-10-24,18.329999923706055
3225,2012-10-25,18.1200008392334
3226,2012-10-26,17.809999465942383
3227,2012-10-31,18.600000381469727
3228,2012-11-01,16.690000534057617
3229,2012-11-02,17.59000015258789
3230,2012-11-05,18.420000076293945
3231,2012-11-06,17.579999923706055
3232,2012-11-07,19.079999923706055
3233,2012-11-08,18.489999771118164
3234,2012-11-09,18.610000610351562
3235,2012-11-12,16.68000030517578
3236,2012-11-13,16.649999618530273
3237,2012-11-14,17.920000076293945
3238,2012-11-15,17.989999771118164
3239,2012-11-16,16.40999984741211
3240,2012-11-19,15.239999771118164
3241,2012-11-20,15.079999923706055
3242,2012-11-21,15.3100004196167
3243,2012-11-23,15.140000343322754
3244,2012-11-26,15.5
3245,2012-11-27,15.920000076293945
3246,2012-11-28,15.510000228881836
3247,2012-11-29,15.0600004196167
3248,2012-11-30,15.869999885559082
3249,2012-12-03,16.639999389648438
3250,2012-12-04,17.1200008392334
3251,2012-12-05,16.459999084472656
3252,2012-12-06,16.579999923706055
3253,2012-12-07,15.899999618530273
3254,2012-12-10,16.049999237060547
3255,2012-12-11,15.569999694824219
3256,2012-12-12,15.949999809265137
3257,2012-12-13,16.559999465942383
3258,2012-12-14,17.0
3259,2012-12-17,16.34000015258789
3260,2012-12-18,15.569999694824219
3261,2012-12-19,17.360000610351562
3262,2012-12-20,17.670000076293945
3263,2012-12-21,17.84000015258789
3264,2012-12-24,17.84000015258789
3265,2012-12-26,19.479999542236328
3266,2012-12-27,19.469999313354492
3267,2012-12-28,22.719999313354492
3268,2012-12-31,18.020000457763672
3269,2013-01-02,14.680000305175781
3270,2013-01-03,14.5600004196167
3271,2013-01-04,13.829999923706055
3272,2013-01-07,13.789999961853027
3273,2013-01-08,13.619999885559082
3274,2013-01-09,13.8100004196167
3275,2013-01-10,13.489999771118164
3276,2013-01-11,13.359999656677246
3277,2013-01-14,13.520000457763672
3278,2013-01-15,13.550000190734863
3279,2013-01-16,13.420000076293945
3280,2013-01-17,13.569999694824219
3281,2013-01-18,12.460000038146973
3282,2013-01-22,12.430000305175781
3283,2013-01-23,12.460000038146973
3284,2013-01-24,12.6899995803833
3285,2013-01-25,12.890000343322754
3286,2013-01-28,13.569999694824219
3287,2013-01-29,13.3100004196167
3288,2013-01-30,14.319999694824219
3289,2013-01-31,14.279999732971191
3290,2013-02-01,12.899999618530273
3291,2013-02-04,14.670000076293945
3292,2013-02-05,13.720000267028809
3293,2013-02-06,13.40999984741211
3294,2013-02-07,13.5
3295,2013-02-08,13.020000457763672
3296,2013-02-11,12.9399995803833
3297,2013-02-12,12.640000343322754
3298,2013-02-13,12.979999542236328
3299,2013-02-14,12.65999984741211
3300,2013-02-15,12.460000038146973
3301,2013-02-19,12.3100004196167
3302,2013-02-20,14.680000305175781
3303,2013-02-21,15.220000267028809
3304,2013-02-22,14.170000076293945
3305,2013-02-25,18.989999771118164
3306,2013-02-26,16.8700008392334
3307,2013-02-27,14.729999542236328
3308,2013-02-28,15.510000228881836
3309,2013-03-01,15.359999656677246
3310,2013-03-04,14.010000228881836
3311,2013-03-05,13.479999542236328
3312,2013-03-06,13.529999732971191
3313,2013-03-07,13.0600004196167
3314,2013-03-08,12.59000015258789
3315,2013-03-11,11.5600004196167
3316,2013-03-12,12.270000457763672
3317,2013-03-13,11.829999923706055
3318,2013-03-14,11.300000190734863
3319,2013-03-15,11.300000190734863
3320,2013-03-18,13.359999656677246
3321,2013-03-19,14.390000343322754
3322,2013-03-20,12.670000076293945
3323,2013-03-21,13.989999771118164
3324,2013-03-22,13.569999694824219
3325,2013-03-25,13.739999771118164
3326,2013-03-26,12.770000457763672
3327,2013-03-27,13.149999618530273
3328,2013-03-28,12.699999809265137
3329,2013-04-01,13.579999923706055
3330,2013-04-02,12.779999732971191
3331,2013-04-03,14.210000038146973
3332,2013-04-04,13.890000343322754
3333,2013-04-05,13.920000076293945
3334,2013-04-08,13.1899995803833
3335,2013-04-09,12.84000015258789
3336,2013-04-10,12.359999656677246
3337,2013-04-11,12.239999771118164
3338,2013-04-12,12.0600004196167
3339,2013-04-15,17.270000457763672
3340,2013-04-16,13.960000038146973
3341,2013-04-17,16.510000228881836
3342,2013-04-18,17.559999465942383
3343,2013-04-19,14.970000267028809
3344,2013-04-22,14.390000343322754
3345,2013-04-23,13.479999542236328
3346,2013-04-24,13.609999656677246
3347,2013-04-25,13.619999885559082
3348,2013-04-26,13.609999656677246
3349,2013-04-29,13.710000038146973
3350,2013-04-30,13.520000457763672
3351,2013-05-01,14.489999771118164
3352,2013-05-02,13.59000015258789
3353,2013-05-03,12.850000381469727
3354,2013-05-06,12.65999984741211
3355,2013-05-07,12.829999923706055
3356,2013-05-08,12.65999984741211
3357,2013-05-09,13.130000114440918
3358,2013-05-10,12.59000015258789
3359,2013-05-13,12.550000190734863
3360,2013-05-14,12.770000457763672
3361,2013-05-15,12.8100004196167
3362,2013-05-16,13.069999694824219
3363,2013-05-17,12.449999809265137
3364,2013-05-20,13.020000457763672
3365,2013-05-21,13.369999885559082
3366,2013-05-22,13.819999694824219
3367,2013-05-23,14.069999694824219
3368,2013-05-24,13.989999771118164
3369,2013-05-28,14.479999542236328
3370,2013-05-29,14.829999923706055
3371,2013-05-30,14.529999732971191
3372,2013-05-31,16.299999237060547
3373,2013-06-03,16.280000686645508
3374,2013-06-04,16.270000457763672
3375,2013-06-05,17.5
3376,2013-06-06,16.6299991607666
3377,2013-06-07,15.140000343322754
3378,2013-06-10,15.4399995803833
3379,2013-06-11,17.06999969482422
3380,2013-06-12,18.59000015258789
3381,2013-06-13,16.40999984741211
3382,2013-06-14,17.149999618530273
3383,2013-06-17,16.799999237060547
3384,2013-06-18,16.610000610351562
3385,2013-06-19,16.639999389648438
3386,2013-06-20,20.489999771118164
3387,2013-06-21,18.899999618530273
3388,2013-06-24,20.110000610351562
3389,2013-06-25,18.469999313354492
3390,2013-06-26,17.209999084472656
3391,2013-06-27,16.860000610351562
3392,2013-06-28,16.860000610351562
3393,2013-07-01,16.3700008392334
3394,2013-07-02,16.440000534057617
3395,2013-07-03,16.200000762939453
3396,2013-07-05,14.890000343322754
3397,2013-07-08,14.779999732971191
3398,2013-07-09,14.350000381469727
3399,2013-07-10,14.210000038146973
3400,2013-07-11,14.010000228881836
3401,2013-07-12,13.84000015258789
3402,2013-07-15,13.789999961853027
3403,2013-07-16,14.420000076293945
3404,2013-07-17,13.779999732971191
3405,2013-07-18,13.770000457763672
3406,2013-07-19,12.539999961853027
3407,2013-07-22,12.289999961853027
3408,2013-07-23,12.65999984741211
3409,2013-07-24,13.180000305175781
3410,2013-07-25,12.970000267028809
3411,2013-07-26,12.720000267028809
3412,2013-07-29,13.390000343322754
3413,2013-07-30,13.390000343322754
3414,2013-07-31,13.449999809265137
3415,2013-08-01,12.9399995803833
3416,2013-08-02,11.979999542236328
3417,2013-08-05,11.84000015258789
3418,2013-08-06,12.720000267028809
3419,2013-08-07,12.979999542236328
3420,2013-08-08,12.729999542236328
3421,2013-08-09,13.40999984741211
3422,2013-08-12,12.8100004196167
3423,2013-08-13,12.3100004196167
3424,2013-08-14,13.039999961853027
3425,2013-08-15,14.729999542236328
3426,2013-08-16,14.369999885559082
3427,2013-08-19,15.100000381469727
3428,2013-08-20,14.90999984741211
3429,2013-08-21,15.9399995803833
3430,2013-08-22,14.760000228881836
3431,2013-08-23,13.979999542236328
3432,2013-08-26,14.989999771118164
3433,2013-08-27,16.770000457763672
3434,2013-08-28,16.489999771118164
3435,2013-08-29,16.809999465942383
3436,2013-08-30,17.010000228881836
3437,2013-09-03,16.610000610351562
3438,2013-09-04,15.880000114440918
3439,2013-09-05,15.770000457763672
3440,2013-09-06,15.850000381469727
3441,2013-09-09,15.630000114440918
3442,2013-09-10,14.529999732971191
3443,2013-09-11,13.819999694824219
3444,2013-09-12,14.289999961853027
3445,2013-09-13,14.15999984741211
3446,2013-09-16,14.380000114440918
3447,2013-09-17,14.529999732971191
3448,2013-09-18,13.59000015258789
3449,2013-09-19,13.15999984741211
3450,2013-09-20,13.119999885559082
3451,2013-09-23,14.3100004196167
3452,2013-09-24,14.079999923706055
3453,2013-09-25,14.010000228881836
3454,2013-09-26,14.0600004196167
3455,2013-09-27,15.460000038146973
3456,2013-09-30,16.600000381469727
3457,2013-10-01,15.539999961853027
3458,2013-10-02,16.600000381469727
3459,2013-10-03,17.670000076293945
3460,2013-10-04,16.739999771118164
3461,2013-10-07,19.40999984741211
3462,2013-10-08,20.34000015258789
3463,2013-10-09,19.600000381469727
3464,2013-10-10,16.479999542236328
3465,2013-10-11,15.720000267028809
3466,2013-10-14,16.06999969482422
3467,2013-10-15,18.65999984741211
3468,2013-10-16,14.710000038146973
3469,2013-10-17,13.479999542236328
3470,2013-10-18,13.039999961853027
3471,2013-10-21,13.15999984741211
3472,2013-10-22,13.329999923706055
3473,2013-10-23,13.420000076293945
3474,2013-10-24,13.199999809265137
3475,2013-10-25,13.09000015258789
3476,2013-10-28,13.3100004196167
3477,2013-10-29,13.40999984741211
3478,2013-10-30,13.649999618530273
3479,2013-10-31,13.75
3480,2013-11-01,13.279999732971191
3481,2013-11-04,12.930000305175781
3482,2013-11-05,13.270000457763672
3483,2013-11-06,12.670000076293945
3484,2013-11-07,13.90999984741211
3485,2013-11-08,12.899999618530273
3486,2013-11-11,12.529999732971191
3487,2013-11-12,12.819999694824219
3488,2013-11-13,12.520000457763672
3489,2013-11-14,12.369999885559082
3490,2013-11-15,12.1899995803833
3491,2013-11-18,13.100000381469727
3492,2013-11-19,13.390000343322754
3493,2013-11-20,13.399999618530273
3494,2013-11-21,12.65999984741211
3495,2013-11-22,12.260000228881836
3496,2013-11-25,12.789999961853027
3497,2013-11-26,12.8100004196167
3498,2013-11-27,12.979999542236328
3499,2013-11-29,13.699999809265137
3500,2013-12-02,14.229999542236328
3501,2013-12-03,14.550000190734863
3502,2013-12-04,14.699999809265137
3503,2013-12-05,15.079999923706055
3504,2013-12-06,13.789999961853027
3505,2013-12-09,13.489999771118164
3506,2013-12-10,13.90999984741211
3507,2013-12-11,15.420000076293945
3508,2013-12-12,15.539999961853027
3509,2013-12-13,15.760000228881836
3510,2013-12-16,16.030000686645508
3511,2013-12-17,16.209999084472656
3512,2013-12-18,13.800000190734863
3513,2013-12-19,14.149999618530273
3514,2013-12-20,13.789999961853027
3515,2013-12-23,13.039999961853027
3516,2013-12-24,12.479999542236328
3517,2013-12-26,12.329999923706055
3518,2013-12-27,12.460000038146973
3519,2013-12-30,13.5600004196167
3520,2013-12-31,13.720000267028809
3521,2014-01-02,14.229999542236328
3522,2014-01-03,13.760000228881836
3523,2014-01-06,13.550000190734863
3524,2014-01-07,12.920000076293945
3525,2014-01-08,12.869999885559082
3526,2014-01-09,12.890000343322754
3527,2014-01-10,12.140000343322754
3528,2014-01-13,13.279999732971191
3529,2014-01-14,12.279999732971191
3530,2014-01-15,12.279999732971191
3531,2014-01-16,12.529999732971191
3532,2014-01-17,12.4399995803833
3533,2014-01-21,12.869999885559082
3534,2014-01-22,12.84000015258789
3535,2014-01-23,13.770000457763672
3536,2014-01-24,18.139999389648438
3537,2014-01-27,17.420000076293945
3538,2014-01-28,15.800000190734863
3539,2014-01-29,17.350000381469727
3540,2014-01-30,17.290000915527344
3541,2014-01-31,18.40999984741211
3542,2014-02-03,21.440000534057617
3543,2014-02-04,19.110000610351562
3544,2014-02-05,19.950000762939453
3545,2014-02-06,17.229999542236328
3546,2014-02-07,15.289999961853027
3547,2014-02-10,15.260000228881836
3548,2014-02-11,14.510000228881836
3549,2014-02-12,14.300000190734863
3550,2014-02-13,14.140000343322754
3551,2014-02-14,13.569999694824219
3552,2014-02-18,13.869999885559082
3553,2014-02-19,15.5
3554,2014-02-20,14.789999961853027
3555,2014-02-21,14.680000305175781
3556,2014-02-24,14.229999542236328
3557,2014-02-25,13.670000076293945
3558,2014-02-26,14.350000381469727
3559,2014-02-27,14.039999961853027
3560,2014-02-28,14.0
3561,2014-03-03,16.0
3562,2014-03-04,14.100000381469727
3563,2014-03-05,13.890000343322754
3564,2014-03-06,14.210000038146973
3565,2014-03-07,14.109999656677246
3566,2014-03-10,14.199999809265137
3567,2014-03-11,14.800000190734863
3568,2014-03-12,14.470000267028809
3569,2014-03-13,16.219999313354492
3570,2014-03-14,17.81999969482422
3571,2014-03-17,15.640000343322754
3572,2014-03-18,14.520000457763672
3573,2014-03-19,15.119999885559082
3574,2014-03-20,14.520000457763672
3575,2014-03-21,15.0
3576,2014-03-24,15.09000015258789
3577,2014-03-25,14.020000457763672
3578,2014-03-26,14.930000305175781
3579,2014-03-27,14.619999885559082
3580,2014-03-28,14.40999984741211
3581,2014-03-31,13.880000114440918
3582,2014-04-01,13.100000381469727
3583,2014-04-02,13.09000015258789
3584,2014-04-03,13.369999885559082
3585,2014-04-04,13.960000038146973
3586,2014-04-07,15.569999694824219
3587,2014-04-08,14.890000343322754
3588,2014-04-09,13.819999694824219
3589,2014-04-10,15.890000343322754
3590,2014-04-11,17.030000686645508
3591,2014-04-14,16.110000610351562
3592,2014-04-15,15.609999656677246
3593,2014-04-16,14.180000305175781
3594,2014-04-17,13.359999656677246
3595,2014-04-21,13.25
3596,2014-04-22,13.1899995803833
3597,2014-04-23,13.270000457763672
3598,2014-04-24,13.319999694824219
3599,2014-04-25,14.0600004196167
3600,2014-04-28,13.970000267028809
3601,2014-04-29,13.710000038146973
3602,2014-04-30,13.40999984741211
3603,2014-05-01,13.25
3604,2014-05-02,12.90999984741211
3605,2014-05-05,13.289999961853027
3606,2014-05-06,13.800000190734863
3607,2014-05-07,13.399999618530273
3608,2014-05-08,13.430000305175781
3609,2014-05-09,12.920000076293945
3610,2014-05-12,12.229999542236328
3611,2014-05-13,12.130000114440918
3612,2014-05-14,12.170000076293945
3613,2014-05-15,13.170000076293945
3614,2014-05-16,12.4399995803833
3615,2014-05-19,12.420000076293945
3616,2014-05-20,12.960000038146973
3617,2014-05-21,11.90999984741211
3618,2014-05-22,12.029999732971191
3619,2014-05-23,11.359999656677246
3620,2014-05-27,11.510000228881836
3621,2014-05-28,11.680000305175781
3622,2014-05-29,11.569999694824219
3623,2014-05-30,11.399999618530273
3624,2014-06-02,11.579999923706055
3625,2014-06-03,11.869999885559082
3626,2014-06-04,12.079999923706055
3627,2014-06-05,11.680000305175781
3628,2014-06-06,10.729999542236328
3629,2014-06-09,11.149999618530273
3630,2014-06-10,10.989999771118164
3631,2014-06-11,11.600000381469727
3632,2014-06-12,12.5600004196167
3633,2014-06-13,12.180000305175781
3634,2014-06-16,12.649999618530273
3635,2014-06-17,12.0600004196167
3636,2014-06-18,10.609999656677246
3637,2014-06-19,10.619999885559082
3638,2014-06-20,10.850000381469727
3639,2014-06-23,10.979999542236328
3640,2014-06-24,12.130000114440918
3641,2014-06-25,11.59000015258789
3642,2014-06-26,11.630000114440918
3643,2014-06-27,11.260000228881836
3644,2014-06-30,11.569999694824219
3645,2014-07-01,11.149999618530273
3646,2014-07-02,10.819999694824219
3647,2014-07-03,10.319999694824219
3648,2014-07-07,11.329999923706055
3649,2014-07-08,11.979999542236328
3650,2014-07-09,11.649999618530273
3651,2014-07-10,12.59000015258789
3652,2014-07-11,12.079999923706055
3653,2014-07-14,11.819999694824219
3654,2014-07-15,11.960000038146973
3655,2014-07-16,11.0
3656,2014-07-17,14.539999961853027
3657,2014-07-18,12.0600004196167
3658,2014-07-21,12.8100004196167
3659,2014-07-22,12.239999771118164
3660,2014-07-23,11.520000457763672
3661,2014-07-24,11.84000015258789
3662,2014-07-25,12.6899995803833
3663,2014-07-28,12.5600004196167
3664,2014-07-29,13.279999732971191
3665,2014-07-30,13.329999923706055
3666,2014-07-31,16.950000762939453
3667,2014-08-01,17.030000686645508
3668,2014-08-04,15.119999885559082
3669,2014-08-05,16.8700008392334
3670,2014-08-06,16.3700008392334
3671,2014-08-07,16.65999984741211
3672,2014-08-08,15.770000457763672
3673,2014-08-11,14.229999542236328
3674,2014-08-12,14.130000114440918
3675,2014-08-13,12.899999618530273
3676,2014-08-14,12.420000076293945
3677,2014-08-15,13.149999618530273
3678,2014-08-18,12.319999694824219
3679,2014-08-19,12.210000038146973
3680,2014-08-20,11.779999732971191
3681,2014-08-21,11.760000228881836
3682,2014-08-22,11.470000267028809
3683,2014-08-25,11.699999809265137
3684,2014-08-26,11.630000114440918
3685,2014-08-27,11.779999732971191
3686,2014-08-28,12.050000190734863
3687,2014-08-29,12.09000015258789
3688,2014-09-02,12.25
3689,2014-09-03,12.359999656677246
3690,2014-09-04,12.640000343322754
3691,2014-09-05,12.09000015258789
3692,2014-09-08,12.65999984741211
3693,2014-09-09,13.5
3694,2014-09-10,12.880000114440918
3695,2014-09-11,12.800000190734863
3696,2014-09-12,13.3100004196167
3697,2014-09-15,14.119999885559082
3698,2014-09-16,12.729999542236328
3699,2014-09-17,12.649999618530273
3700,2014-09-18,12.029999732971191
3701,2014-09-19,12.109999656677246
3702,2014-09-22,13.6899995803833
3703,2014-09-23,14.930000305175781
3704,2014-09-24,13.270000457763672
3705,2014-09-25,15.640000343322754
3706,2014-09-26,14.850000381469727
3707,2014-09-29,15.979999542236328
3708,2014-09-30,16.309999465942383
3709,2014-10-01,16.709999084472656
3710,2014-10-02,16.15999984741211
3711,2014-10-03,14.550000190734863
3712,2014-10-06,15.460000038146973
3713,2014-10-07,17.200000762939453
3714,2014-10-08,15.109999656677246
3715,2014-10-09,18.760000228881836
3716,2014-10-10,21.239999771118164
3717,2014-10-13,24.639999389648438
3718,2014-10-14,22.790000915527344
3719,2014-10-15,25.270000457763672
3720,2014-10-16,25.200000762939453
3721,2014-10-17,21.989999771118164
3722,2014-10-20,18.56999969482422
3723,2014-10-21,16.079999923706055
3724,2014-10-22,17.8700008392334
3725,2014-10-23,16.530000686645508
3726,2014-10-24,16.110000610351562
3727,2014-10-27,16.040000915527344
3728,2014-10-28,14.390000343322754
3729,2014-10-29,15.149999618530273
3730,2014-10-30,14.520000457763672
3731,2014-10-31,14.029999732971191
3732,2014-11-03,14.729999542236328
3733,2014-11-04,14.890000343322754
3734,2014-11-05,14.170000076293945
3735,2014-11-06,13.670000076293945
3736,2014-11-07,13.119999885559082
3737,2014-11-10,12.670000076293945
3738,2014-11-11,12.920000076293945
3739,2014-11-12,13.020000457763672
3740,2014-11-13,13.789999961853027
3741,2014-11-14,13.3100004196167
3742,2014-11-17,13.989999771118164
3743,2014-11-18,13.859999656677246
3744,2014-11-19,13.960000038146973
3745,2014-11-20,13.579999923706055
3746,2014-11-21,12.899999618530273
3747,2014-11-24,12.619999885559082
3748,2014-11-25,12.25
3749,2014-11-26,12.069999694824219
3750,2014-11-28,13.329999923706055
3751,2014-12-01,14.15999984741211
3752,2014-12-02,12.850000381469727
3753,2014-12-03,12.5
3754,2014-12-04,12.380000114440918
3755,2014-12-05,11.890000343322754
3756,2014-12-08,14.210000038146973
3757,2014-12-09,15.350000381469727
3758,2014-12-10,18.530000686645508
3759,2014-12-11,20.079999923706055
3760,2014-12-12,21.079999923706055
3761,2014-12-15,20.420000076293945
3762,2014-12-16,23.56999969482422
3763,2014-12-17,19.440000534057617
3764,2014-12-18,16.809999465942383
3765,2014-12-19,16.489999771118164
3766,2014-12-22,15.25
3767,2014-12-23,14.800000190734863
3768,2014-12-24,14.369999885559082
3769,2014-12-26,14.5
3770,2014-12-29,15.0600004196167
3771,2014-12-30,15.920000076293945
3772,2014-12-31,19.200000762939453
3773,2015-01-02,17.790000915527344
3774,2015-01-05,19.920000076293945
3775,2015-01-06,21.1200008392334
3776,2015-01-07,19.309999465942383
3777,2015-01-08,17.010000228881836
3778,2015-01-09,17.549999237060547
3779,2015-01-12,19.600000381469727
3780,2015-01-13,20.559999465942383
3781,2015-01-14,21.479999542236328
3782,2015-01-15,22.389999389648438
3783,2015-01-16,20.950000762939453
3784,2015-01-20,19.889999389648438
3785,2015-01-21,18.850000381469727
3786,2015-01-22,16.399999618530273
3787,2015-01-23,16.65999984741211
3788,2015-01-26,15.520000457763672
3789,2015-01-27,17.219999313354492
3790,2015-01-28,20.440000534057617
3791,2015-01-29,18.760000228881836
3792,2015-01-30,20.969999313354492
3793,2015-02-02,19.43000030517578
3794,2015-02-03,17.329999923706055
3795,2015-02-04,18.329999923706055
3796,2015-02-05,16.850000381469727
3797,2015-02-06,17.290000915527344
3798,2015-02-09,18.549999237060547
3799,2015-02-10,17.229999542236328
3800,2015-02-11,16.959999084472656
3801,2015-02-12,15.34000015258789
3802,2015-02-13,14.6899995803833
3803,2015-02-17,15.800000190734863
3804,2015-02-18,15.449999809265137
3805,2015-02-19,15.289999961853027
3806,2015-02-20,14.300000190734863
3807,2015-02-23,14.5600004196167
3808,2015-02-24,13.6899995803833
3809,2015-02-25,13.84000015258789
3810,2015-02-26,13.90999984741211
3811,2015-02-27,13.34000015258789
3812,2015-03-02,13.039999961853027
3813,2015-03-03,13.859999656677246
3814,2015-03-04,14.229999542236328
3815,2015-03-05,14.039999961853027
3816,2015-03-06,15.199999809265137
3817,2015-03-09,15.0600004196167
3818,2015-03-10,16.690000534057617
3819,2015-03-11,16.8700008392334
3820,2015-03-12,15.420000076293945
3821,2015-03-13,16.0
3822,2015-03-16,15.609999656677246
3823,2015-03-17,15.65999984741211
3824,2015-03-18,13.970000267028809
3825,2015-03-19,14.069999694824219
3826,2015-03-20,13.020000457763672
3827,2015-03-23,13.40999984741211
3828,2015-03-24,13.619999885559082
3829,2015-03-25,15.4399995803833
3830,2015-03-26,15.800000190734863
3831,2015-03-27,15.069999694824219
3832,2015-03-30,14.510000228881836
3833,2015-03-31,15.289999961853027
3834,2015-04-01,15.109999656677246
3835,2015-04-02,14.670000076293945
3836,2015-04-06,14.739999771118164
3837,2015-04-07,14.779999732971191
3838,2015-04-08,13.979999542236328
3839,2015-04-09,13.09000015258789
3840,2015-04-10,12.579999923706055
3841,2015-04-13,13.9399995803833
3842,2015-04-14,13.670000076293945
3843,2015-04-15,12.84000015258789
3844,2015-04-16,12.600000381469727
3845,2015-04-17,13.890000343322754
3846,2015-04-20,13.300000190734863
3847,2015-04-21,13.25
3848,2015-04-22,12.710000038146973
3849,2015-04-23,12.479999542236328
3850,2015-04-24,12.289999961853027
3851,2015-04-27,13.119999885559082
3852,2015-04-28,12.40999984741211
3853,2015-04-29,13.390000343322754
3854,2015-04-30,14.550000190734863
3855,2015-05-01,12.699999809265137
3856,2015-05-04,12.850000381469727
3857,2015-05-05,14.3100004196167
3858,2015-05-06,15.149999618530273
3859,2015-05-07,15.130000114440918
3860,2015-05-08,12.859999656677246
3861,2015-05-11,13.850000381469727
3862,2015-05-12,13.859999656677246
3863,2015-05-13,13.760000228881836
3864,2015-05-14,12.739999771118164
